create table scr_Acceso_Capitulo (
	ID_Acceso INT,
	ID_Usuario INT,
	ID_Comic INT,
	ID_Capitulo INT,
	Monedas_Usadas INT,
	Fecha_Acceso DATE
);
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (81, 93, 16, 19, 24, '27/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (33, 51, 63, 37, 23, '22/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 98, 51, 11, 48, '09/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (85, 93, 56, 94, 56, '04/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (3, 18, 99, 91, 75, '03/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (81, 69, 66, 93, 28, '07/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (41, 26, 74, 30, 60, '15/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (34, 19, 20, 70, 65, '02/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (2, 50, 48, 20, 31, '17/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (10, 31, 45, 62, 53, '02/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (83, 27, 37, 100, 67, '04/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (95, 38, 93, 98, 47, '27/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (35, 24, 75, 27, 41, '22/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (52, 17, 75, 69, 90, '16/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (35, 91, 38, 36, 96, '27/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (96, 7, 71, 32, 16, '05/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 63, 64, 77, 70, '05/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (48, 12, 91, 42, 4, '24/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (69, 13, 9, 8, 51, '25/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (87, 83, 95, 25, 14, '03/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (30, 53, 2, 77, 49, '30/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (7, 91, 47, 68, 89, '09/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (78, 37, 58, 65, 24, '18/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (18, 84, 2, 26, 2, '01/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (62, 84, 50, 56, 50, '08/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (83, 76, 6, 23, 23, '23/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (43, 36, 20, 55, 30, '05/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (6, 36, 4, 45, 71, '31/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (18, 13, 3, 26, 76, '16/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (7, 63, 92, 51, 63, '02/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (23, 15, 51, 89, 23, '09/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (63, 31, 26, 20, 63, '12/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 8, 36, 79, 84, '28/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (47, 2, 20, 66, 99, '21/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (60, 92, 16, 24, 99, '25/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (69, 72, 16, 54, 24, '23/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (93, 14, 35, 62, 11, '23/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (78, 91, 49, 65, 74, '15/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (53, 94, 68, 79, 67, '18/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (95, 53, 91, 55, 19, '12/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (71, 95, 76, 86, 48, '05/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (62, 66, 16, 37, 57, '02/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (26, 88, 74, 100, 67, '11/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (31, 84, 79, 1, 1, '11/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (100, 63, 67, 41, 37, '26/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (77, 41, 10, 43, 83, '07/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (37, 18, 45, 5, 7, '02/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 9, 78, 10, 18, '15/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (8, 62, 83, 80, 87, '26/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 82, 37, 35, 45, '15/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (96, 60, 17, 60, 67, '13/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (80, 6, 31, 23, 65, '29/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (69, 44, 2, 6, 70, '01/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 65, 28, 69, 75, '06/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (75, 27, 37, 73, 3, '22/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (100, 17, 13, 90, 20, '04/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (73, 9, 61, 35, 9, '26/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (83, 36, 15, 77, 91, '08/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (3, 42, 79, 53, 87, '29/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (18, 65, 37, 60, 50, '05/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (22, 8, 40, 64, 49, '20/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (14, 57, 25, 36, 97, '23/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (76, 50, 80, 59, 94, '27/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (94, 23, 76, 91, 3, '28/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (81, 94, 82, 7, 88, '22/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (18, 29, 62, 40, 40, '07/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (86, 7, 93, 23, 61, '20/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (86, 100, 84, 21, 51, '23/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (53, 10, 45, 14, 97, '23/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (73, 86, 77, 23, 60, '01/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (3, 57, 1, 3, 43, '10/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (65, 12, 90, 74, 72, '11/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (16, 1, 12, 41, 29, '09/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (33, 85, 53, 54, 88, '18/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (89, 20, 83, 71, 4, '31/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (7, 36, 82, 72, 20, '06/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (34, 13, 51, 25, 16, '18/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (79, 37, 54, 72, 93, '23/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (23, 33, 90, 50, 19, '31/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (11, 49, 96, 38, 34, '18/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (48, 31, 2, 79, 64, '30/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (11, 66, 84, 56, 77, '24/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (45, 41, 93, 56, 36, '24/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 67, 5, 66, 91, '13/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (93, 26, 78, 52, 95, '17/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (68, 39, 49, 14, 6, '24/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (13, 28, 45, 65, 51, '16/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (38, 23, 88, 89, 69, '24/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (98, 92, 42, 15, 62, '04/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (10, 79, 73, 93, 89, '07/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (57, 19, 15, 40, 12, '04/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (53, 85, 32, 82, 74, '03/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (10, 77, 7, 77, 81, '07/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (59, 34, 19, 51, 57, '26/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (72, 17, 51, 49, 96, '06/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (34, 40, 3, 24, 75, '09/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 76, 17, 31, 53, '03/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (39, 89, 95, 22, 37, '02/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (87, 72, 65, 68, 43, '01/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (77, 46, 39, 24, 98, '30/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (18, 88, 8, 35, 75, '14/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (43, 65, 45, 80, 76, '18/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (3, 16, 73, 88, 42, '22/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 25, 37, 15, 92, '02/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (93, 91, 29, 66, 24, '09/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (67, 29, 57, 57, 24, '04/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (16, 63, 38, 70, 11, '15/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (31, 19, 56, 41, 98, '11/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (37, 64, 37, 5, 8, '30/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (52, 76, 88, 89, 97, '28/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (24, 19, 81, 77, 22, '31/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (76, 45, 65, 3, 55, '16/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (76, 26, 13, 48, 31, '06/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (99, 63, 73, 7, 92, '09/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (57, 75, 44, 86, 27, '24/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (77, 36, 67, 85, 56, '03/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (8, 37, 100, 29, 63, '27/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (41, 89, 82, 37, 32, '31/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (47, 23, 31, 53, 22, '22/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (75, 73, 4, 83, 60, '16/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (20, 20, 93, 48, 99, '02/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (50, 50, 31, 62, 80, '02/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (67, 90, 64, 78, 7, '27/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 64, 30, 12, 99, '25/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (29, 53, 97, 59, 59, '27/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (52, 1, 47, 20, 87, '11/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (78, 67, 43, 23, 80, '19/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (91, 36, 68, 77, 83, '04/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (8, 67, 9, 38, 53, '23/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (79, 44, 36, 67, 83, '24/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (8, 28, 22, 50, 89, '18/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (82, 30, 43, 96, 82, '17/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (28, 93, 8, 53, 99, '01/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (59, 38, 67, 1, 76, '03/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (100, 81, 27, 62, 45, '08/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (39, 97, 24, 37, 10, '24/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (21, 56, 71, 71, 86, '12/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (90, 37, 82, 97, 1, '04/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (68, 84, 85, 14, 40, '15/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (44, 55, 41, 92, 27, '05/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (62, 86, 13, 90, 66, '26/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (5, 96, 92, 68, 4, '26/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (44, 23, 37, 47, 77, '17/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (12, 40, 28, 46, 25, '17/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 81, 22, 94, 48, '07/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (38, 15, 76, 18, 48, '07/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (100, 61, 81, 2, 62, '16/02/2025');
