create table scr_Usuario (
	ID_Usuario INT,
	Fecha_registro DATE,
	Preferencias VARCHAR(10)
);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (30, '04/24/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (41, '03/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (17, '02/19/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (93, '03/28/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '09/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (15, '03/07/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (2, '11/07/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (61, '05/10/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (34, '06/17/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (11, '06/30/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (45, '12/23/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (57, '07/13/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (95, '05/31/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (76, '06/26/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (12, '08/17/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (58, '11/02/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (39, '03/12/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (10, '07/11/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (11, '04/09/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '06/23/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (31, '04/02/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (1, '12/04/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (98, '04/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (90, '04/25/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '04/03/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (31, '03/30/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (49, '01/11/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (28, '03/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (68, '09/13/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (81, '03/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (45, '06/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (13, '06/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (59, '04/25/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (84, '08/22/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (53, '01/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (8, '09/04/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (53, '06/19/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (74, '06/24/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (96, '07/24/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (8, '03/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (84, '08/13/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (36, '12/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (42, '11/25/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (57, '09/26/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (69, '12/18/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (47, '03/28/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (57, '05/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (87, '12/23/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (10, '09/11/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (32, '10/27/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (94, '07/07/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (23, '02/21/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (98, '09/06/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '05/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (61, '09/17/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '07/28/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (66, '12/27/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (91, '10/15/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (50, '08/03/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (54, '07/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (36, '11/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (79, '12/30/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (95, '05/03/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (70, '10/10/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (1, '09/03/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (75, '02/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '04/12/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (71, '10/19/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (46, '03/02/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (59, '05/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '07/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (79, '06/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (97, '11/06/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (63, '11/23/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (94, '12/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (19, '08/03/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (83, '04/13/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (36, '08/15/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (12, '02/08/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '08/22/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (67, '09/09/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (38, '05/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (54, '04/20/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (63, '07/15/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (71, '12/10/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (72, '10/29/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (59, '10/04/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (95, '01/13/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (41, '06/22/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (74, '04/13/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (89, '10/18/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (20, '03/08/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (8, '06/30/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (96, '08/18/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (39, '05/23/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (18, '02/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (46, '11/02/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '02/25/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (49, '01/01/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (22, '11/06/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (39, '02/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (61, '10/07/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (67, '02/08/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (47, '01/29/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (93, '10/25/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (55, '03/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (87, '01/14/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (73, '10/09/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (35, '04/26/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (76, '01/12/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (6, '01/03/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (78, '02/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (67, '04/08/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (92, '05/30/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (62, '11/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (66, '04/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (45, '04/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (5, '03/07/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (100, '11/11/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (74, '05/03/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (88, '06/07/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (39, '04/11/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (52, '11/26/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (6, '01/24/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (96, '06/28/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (81, '12/31/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (3, '07/21/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (98, '11/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (100, '03/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (89, '09/18/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (60, '08/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (67, '06/13/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (60, '03/17/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (56, '04/30/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (23, '04/17/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (31, '05/09/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (68, '09/23/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (44, '11/15/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (97, '01/08/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (85, '05/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (71, '04/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (9, '07/23/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (100, '03/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (31, '01/10/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (77, '03/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (17, '11/28/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (45, '10/30/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (47, '09/14/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (13, '02/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (95, '10/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (77, '01/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (21, '07/23/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (72, '05/21/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (71, '09/18/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (29, '06/11/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (10, '06/22/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (67, '10/09/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (42, '01/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (1, '10/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (12, '03/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (73, '03/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (18, '02/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (14, '01/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (81, '09/19/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (97, '04/12/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (2, '04/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (45, '11/30/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (35, '03/22/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (29, '03/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (32, '03/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (79, '04/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (38, '10/26/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (32, '10/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '03/23/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (27, '07/25/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (93, '01/13/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (29, '02/22/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (39, '09/29/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (83, '12/13/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (26, '07/30/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (81, '07/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (53, '11/11/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (97, '02/13/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (59, '05/30/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (72, '04/03/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (61, '08/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (81, '12/14/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (52, '07/04/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (80, '09/05/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (35, '11/09/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (62, '03/23/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (33, '01/02/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (80, '08/30/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (68, '03/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (97, '06/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (23, '03/09/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (87, '09/28/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (77, '10/05/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (89, '04/11/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (93, '02/20/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (14, '07/01/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (44, '03/09/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (17, '03/21/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (37, '11/21/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (79, '07/22/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (88, '10/17/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (16, '10/01/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (70, '03/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (96, '12/07/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (70, '04/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (36, '02/25/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (57, '04/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (79, '03/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (79, '05/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (98, '01/12/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (53, '06/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (82, '12/11/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (22, '12/26/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (26, '11/03/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (27, '12/25/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (42, '10/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (40, '01/20/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (16, '03/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (69, '09/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (89, '09/03/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (74, '08/24/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (63, '10/04/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (15, '09/13/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (23, '11/08/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (5, '04/21/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (11, '08/25/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (41, '07/27/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (51, '11/24/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (98, '05/01/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (36, '02/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (81, '04/14/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (98, '04/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (18, '03/24/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (9, '08/03/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (26, '05/29/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (32, '02/23/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (61, '12/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '12/29/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (92, '03/29/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (38, '01/11/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (35, '06/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (97, '03/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '02/08/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (8, '09/19/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (64, '08/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (30, '01/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (26, '01/28/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (43, '07/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (95, '12/27/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (85, '05/23/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (84, '07/08/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (27, '08/15/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (79, '07/23/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (23, '10/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (72, '09/19/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (82, '02/11/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (36, '07/10/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (16, '01/25/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (18, '07/22/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (19, '07/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (47, '10/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (33, '11/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (27, '08/17/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (95, '09/06/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (76, '11/08/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (40, '03/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (21, '06/17/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (51, '08/05/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (63, '05/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (95, '09/09/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (27, '01/11/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (89, '03/10/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (16, '10/25/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (26, '07/29/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (74, '03/01/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '03/08/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (75, '11/08/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (54, '10/21/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (91, '04/12/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (27, '06/06/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (89, '09/05/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (23, '11/11/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (74, '11/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (7, '02/12/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '05/18/2025', null);
